"sku","brand","product_name","category","launch_year","msrp","component","component_code","supplier","component_cost","claim_id","failed_component","claim_date","days_in_service","repair_cost","resolution","failure_symptom","master_id"
"LAP-VOR-0009","Vortexa","Vortexa TravelLite 12","Laptop",2021,1388.45,"Display Panel","DSP","Wistron",94.08,"WC-00762","Keyboard Assembly","2025-01-25",452,113.89,"Replaced","Malfunctioning",4809
"LAP-VOR-0009","Vortexa","Vortexa TravelLite 12","Laptop",2021,1388.45,"Motherboard","MB","Pegatron",70.06,"WC-00762","Keyboard Assembly","2025-01-25",452,113.89,"Replaced","Malfunctioning",4810
"LAP-VOR-0023","Vortexa","Vortexa Studio 16","Laptop",2025,1290.43,"Webcam Module","CAM","Pegatron",9.79,"WC-00763","Webcam Module","2024-03-03",38,50.35,"Repaired","Random shutdowns",4811
"LAP-VOR-0023","Vortexa","Vortexa Studio 16","Laptop",2025,1290.43,"Cooling Fan","FAN","Pegatron",6.90,"WC-00763","Webcam Module","2024-03-03",38,50.35,"Repaired","Random shutdowns",4812
"LAP-VOR-0023","Vortexa","Vortexa Studio 16","Laptop",2025,1290.43,"Keyboard Assembly","KB","Quanta Computer",17.01,"WC-00763","Webcam Module","2024-03-03",38,50.35,"Repaired","Random shutdowns",4813
"LAP-VOR-0023","Vortexa","Vortexa Studio 16","Laptop",2025,1290.43,"RAM Module","RAM","Luxshare ICT",27.83,"WC-00763","Webcam Module","2024-03-03",38,50.35,"Repaired","Random shutdowns",4814
"LAP-VOR-0023","Vortexa","Vortexa Studio 16","Laptop",2025,1290.43,"SSD Storage","SSD","Pegatron",110.62,"WC-00763","Webcam Module","2024-03-03",38,50.35,"Repaired","Random shutdowns",4815
"LAP-VOR-0023","Vortexa","Vortexa Studio 16","Laptop",2025,1290.43,"Battery","BAT","Quanta Computer",35.16,"WC-00763","Webcam Module","2024-03-03",38,50.35,"Repaired","Random shutdowns",4816
"LAP-VOR-0023","Vortexa","Vortexa Studio 16","Laptop",2025,1290.43,"Display Panel","DSP","Delta Electronics",53.27,"WC-00763","Webcam Module","2024-03-03",38,50.35,"Repaired","Random shutdowns",4817
"LAP-VOR-0023","Vortexa","Vortexa Studio 16","Laptop",2025,1290.43,"Motherboard","MB","Luxshare ICT",73.79,"WC-00763","Webcam Module","2024-03-03",38,50.35,"Repaired","Random shutdowns",4818
"EAR-SOL-0006","Solace","Solace Buds Air Pro","Wireless Earbuds",2025,131.50,"Bluetooth Chip","BTC","Quanta Computer",7.52,"WC-00764","Speaker Driver","2024-11-02",603,32.20,"Replaced","Random shutdowns",4819
"EAR-SOL-0006","Solace","Solace Buds Air Pro","Wireless Earbuds",2025,131.50,"Charging Case","CSE","Pegatron",13.82,"WC-00764","Speaker Driver","2024-11-02",603,32.20,"Replaced","Random shutdowns",4820
"EAR-SOL-0006","Solace","Solace Buds Air Pro","Wireless Earbuds",2025,131.50,"Speaker Driver","SPD","Pegatron",3.51,"WC-00764","Speaker Driver","2024-11-02",603,32.20,"Replaced","Random shutdowns",4821
"EAR-SOL-0006","Solace","Solace Buds Air Pro","Wireless Earbuds",2025,131.50,"Battery","BAT","Foxlink Corp",6.87,"WC-00764","Speaker Driver","2024-11-02",603,32.20,"Replaced","Random shutdowns",4822
"PHN-EMB-0015","Emberline","Emberline Flip 3","Smartphone",2021,1367.98,"Speaker Unit","SPK","Pegatron",5.36,"WC-00765","Logic Board","2024-07-15",707,315.09,"Pending","Cracked/damaged",4823
"PHN-EMB-0015","Emberline","Emberline Flip 3","Smartphone",2021,1367.98,"Charging Port","CHG","Luxshare ICT",10.00,"WC-00765","Logic Board","2024-07-15",707,315.09,"Pending","Cracked/damaged",4824
"PHN-EMB-0015","Emberline","Emberline Flip 3","Smartphone",2021,1367.98,"Camera Module","CAM","Luxshare ICT",35.51,"WC-00765","Logic Board","2024-07-15",707,315.09,"Pending","Cracked/damaged",4825
"PHN-EMB-0015","Emberline","Emberline Flip 3","Smartphone",2021,1367.98,"Battery","BAT","Pegatron",12.94,"WC-00765","Logic Board","2024-07-15",707,315.09,"Pending","Cracked/damaged",4826
"PHN-EMB-0015","Emberline","Emberline Flip 3","Smartphone",2021,1367.98,"OLED Display","OLD","Wistron",44.19,"WC-00765","Logic Board","2024-07-15",707,315.09,"Pending","Cracked/damaged",4827
"PHN-EMB-0015","Emberline","Emberline Flip 3","Smartphone",2021,1367.98,"Logic Board","LB","Luxshare ICT",221.65,"WC-00765","Logic Board","2024-07-15",707,315.09,"Pending","Cracked/damaged",4828
"PHN-EMB-0013","Emberline","Emberline X1","Smartphone",2025,986.47,"Speaker Unit","SPK","Delta Electronics",9.06,"WC-00766","Charging Port","2026-03-27",828,19.98,"Replaced","Won't power on",4829
"PHN-EMB-0013","Emberline","Emberline X1","Smartphone",2025,986.47,"Charging Port","CHG","Quanta Computer",3.92,"WC-00766","Charging Port","2026-03-27",828,19.98,"Replaced","Won't power on",4830
"PHN-EMB-0013","Emberline","Emberline X1","Smartphone",2025,986.47,"Camera Module","CAM","Foxlink Corp",44.40,"WC-00766","Charging Port","2026-03-27",828,19.98,"Replaced","Won't power on",4831
"PHN-EMB-0013","Emberline","Emberline X1","Smartphone",2025,986.47,"Battery","BAT","Foxlink Corp",26.24,"WC-00766","Charging Port","2026-03-27",828,19.98,"Replaced","Won't power on",4832
"PHN-EMB-0013","Emberline","Emberline X1","Smartphone",2025,986.47,"OLED Display","OLD","Delta Electronics",95.81,"WC-00766","Charging Port","2026-03-27",828,19.98,"Replaced","Won't power on",4833
"PHN-EMB-0013","Emberline","Emberline X1","Smartphone",2025,986.47,"Logic Board","LB","Delta Electronics",141.29,"WC-00766","Charging Port","2026-03-27",828,19.98,"Replaced","Won't power on",4834
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Webcam Module","CAM","Quanta Computer",10.53,"WC-00767","Keyboard Assembly","2026-03-07",417,47.63,"Refunded","Not charging",4835
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Cooling Fan","FAN","Quanta Computer",16.70,"WC-00767","Keyboard Assembly","2026-03-07",417,47.63,"Refunded","Not charging",4836
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Keyboard Assembly","KB","Pegatron",17.06,"WC-00767","Keyboard Assembly","2026-03-07",417,47.63,"Refunded","Not charging",4837
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"RAM Module","RAM","Quanta Computer",88.96,"WC-00767","Keyboard Assembly","2026-03-07",417,47.63,"Refunded","Not charging",4838
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"SSD Storage","SSD","Pegatron",27.22,"WC-00767","Keyboard Assembly","2026-03-07",417,47.63,"Refunded","Not charging",4839
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Battery","BAT","Delta Electronics",45.18,"WC-00767","Keyboard Assembly","2026-03-07",417,47.63,"Refunded","Not charging",4840
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Display Panel","DSP","Quanta Computer",135.65,"WC-00767","Keyboard Assembly","2026-03-07",417,47.63,"Refunded","Not charging",4841
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Motherboard","MB","Quanta Computer",99.88,"WC-00767","Keyboard Assembly","2026-03-07",417,47.63,"Refunded","Not charging",4842
"TAB-SOL-0019","Solace","Solace Tab 10 Pro","Tablet",2023,565.96,"Charging Port","CHG","Quanta Computer",5.91,"WC-00768","Battery","2025-12-24",40,49.51,"Pending","Not charging",4843
"TAB-SOL-0019","Solace","Solace Tab 10 Pro","Tablet",2023,565.96,"Speaker Unit","SPK","Luxshare ICT",7.30,"WC-00768","Battery","2025-12-24",40,49.51,"Pending","Not charging",4844
"TAB-SOL-0019","Solace","Solace Tab 10 Pro","Tablet",2023,565.96,"Battery","BAT","Quanta Computer",16.35,"WC-00768","Battery","2025-12-24",40,49.51,"Pending","Not charging",4845
"TAB-SOL-0019","Solace","Solace Tab 10 Pro","Tablet",2023,565.96,"Touch Display","TDS","Pegatron",84.43,"WC-00768","Battery","2025-12-24",40,49.51,"Pending","Not charging",4846
"TAB-SOL-0019","Solace","Solace Tab 10 Pro","Tablet",2023,565.96,"Logic Board","LB","Wistron",134.02,"WC-00768","Battery","2025-12-24",40,49.51,"Pending","Not charging",4847
"PHN-SOL-0030","Solace","Solace Edge 7","Smartphone",2024,900.50,"Speaker Unit","SPK","Pegatron",5.23,"WC-00769","Logic Board","2025-06-23",580,367.12,"Replaced","Malfunctioning",4848
"PHN-SOL-0030","Solace","Solace Edge 7","Smartphone",2024,900.50,"Charging Port","CHG","Quanta Computer",5.64,"WC-00769","Logic Board","2025-06-23",580,367.12,"Replaced","Malfunctioning",4849
"PHN-SOL-0030","Solace","Solace Edge 7","Smartphone",2024,900.50,"Camera Module","CAM","Wistron",17.37,"WC-00769","Logic Board","2025-06-23",580,367.12,"Replaced","Malfunctioning",4850
"PHN-SOL-0030","Solace","Solace Edge 7","Smartphone",2024,900.50,"Battery","BAT","Pegatron",20.56,"WC-00769","Logic Board","2025-06-23",580,367.12,"Replaced","Malfunctioning",4851
"PHN-SOL-0030","Solace","Solace Edge 7","Smartphone",2024,900.50,"OLED Display","OLD","Wistron",71.26,"WC-00769","Logic Board","2025-06-23",580,367.12,"Replaced","Malfunctioning",4852
"PHN-SOL-0030","Solace","Solace Edge 7","Smartphone",2024,900.50,"Logic Board","LB","Delta Electronics",208.70,"WC-00769","Logic Board","2025-06-23",580,367.12,"Replaced","Malfunctioning",4853
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"Webcam Module","CAM","Pegatron",5.48,"WC-00770","Battery","2024-05-14",123,110.34,"Refunded","Malfunctioning",4854
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"Cooling Fan","FAN","Foxlink Corp",6.93,"WC-00770","Battery","2024-05-14",123,110.34,"Refunded","Malfunctioning",4855
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"Keyboard Assembly","KB","Foxlink Corp",16.55,"WC-00770","Battery","2024-05-14",123,110.34,"Refunded","Malfunctioning",4856
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"RAM Module","RAM","Foxlink Corp",65.20,"WC-00770","Battery","2024-05-14",123,110.34,"Refunded","Malfunctioning",4857
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"SSD Storage","SSD","Luxshare ICT",25.45,"WC-00770","Battery","2024-05-14",123,110.34,"Refunded","Malfunctioning",4858
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"Battery","BAT","Quanta Computer",51.34,"WC-00770","Battery","2024-05-14",123,110.34,"Refunded","Malfunctioning",4859
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"Display Panel","DSP","Delta Electronics",111.39,"WC-00770","Battery","2024-05-14",123,110.34,"Refunded","Malfunctioning",4860
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"Motherboard","MB","Luxshare ICT",76.33,"WC-00770","Battery","2024-05-14",123,110.34,"Refunded","Malfunctioning",4861
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Speaker Unit","SPK","Wistron",7.16,"WC-00771","OLED Display","2026-01-24",26,222.68,"Repaired","Unresponsive",4862
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Charging Port","CHG","Foxlink Corp",5.09,"WC-00771","OLED Display","2026-01-24",26,222.68,"Repaired","Unresponsive",4863
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Camera Module","CAM","Delta Electronics",15.06,"WC-00771","OLED Display","2026-01-24",26,222.68,"Repaired","Unresponsive",4864
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Battery","BAT","Foxlink Corp",12.13,"WC-00771","OLED Display","2026-01-24",26,222.68,"Repaired","Unresponsive",4865
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"OLED Display","OLD","Quanta Computer",117.11,"WC-00771","OLED Display","2026-01-24",26,222.68,"Repaired","Unresponsive",4866
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Logic Board","LB","Luxshare ICT",89.60,"WC-00771","OLED Display","2026-01-24",26,222.68,"Repaired","Unresponsive",4867
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Webcam Module","CAM","Delta Electronics",6.53,"WC-00772","Battery","2025-09-23",251,55.25,"Repaired","Not charging",4868
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Cooling Fan","FAN","Delta Electronics",6.19,"WC-00772","Battery","2025-09-23",251,55.25,"Repaired","Not charging",4869
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Keyboard Assembly","KB","Pegatron",23.82,"WC-00772","Battery","2025-09-23",251,55.25,"Repaired","Not charging",4870
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"RAM Module","RAM","Wistron",32.71,"WC-00772","Battery","2025-09-23",251,55.25,"Repaired","Not charging",4871
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"SSD Storage","SSD","Pegatron",98.42,"WC-00772","Battery","2025-09-23",251,55.25,"Repaired","Not charging",4872
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Battery","BAT","Luxshare ICT",35.17,"WC-00772","Battery","2025-09-23",251,55.25,"Repaired","Not charging",4873
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Display Panel","DSP","Luxshare ICT",51.13,"WC-00772","Battery","2025-09-23",251,55.25,"Repaired","Not charging",4874
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Motherboard","MB","Delta Electronics",208.50,"WC-00772","Battery","2025-09-23",251,55.25,"Repaired","Not charging",4875
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Webcam Module","CAM","Quanta Computer",10.53,"WC-00773","Cooling Fan","2024-12-26",966,46.25,"Replaced","Random shutdowns",4876
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Cooling Fan","FAN","Quanta Computer",16.70,"WC-00773","Cooling Fan","2024-12-26",966,46.25,"Replaced","Random shutdowns",4877
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Keyboard Assembly","KB","Pegatron",17.06,"WC-00773","Cooling Fan","2024-12-26",966,46.25,"Replaced","Random shutdowns",4878
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"RAM Module","RAM","Quanta Computer",88.96,"WC-00773","Cooling Fan","2024-12-26",966,46.25,"Replaced","Random shutdowns",4879
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"SSD Storage","SSD","Pegatron",27.22,"WC-00773","Cooling Fan","2024-12-26",966,46.25,"Replaced","Random shutdowns",4880
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Battery","BAT","Delta Electronics",45.18,"WC-00773","Cooling Fan","2024-12-26",966,46.25,"Replaced","Random shutdowns",4881
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Display Panel","DSP","Quanta Computer",135.65,"WC-00773","Cooling Fan","2024-12-26",966,46.25,"Replaced","Random shutdowns",4882
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Motherboard","MB","Quanta Computer",99.88,"WC-00773","Cooling Fan","2024-12-26",966,46.25,"Replaced","Random shutdowns",4883
"LAP-EMB-0020","Emberline","Emberline Force 15 Gaming","Laptop",2025,996.25,"Webcam Module","CAM","Wistron",5.10,"WC-00774","Battery","2024-12-24",986,199.95,"Replaced","Battery drains fast",4884
"LAP-EMB-0020","Emberline","Emberline Force 15 Gaming","Laptop",2025,996.25,"Cooling Fan","FAN","Luxshare ICT",11.56,"WC-00774","Battery","2024-12-24",986,199.95,"Replaced","Battery drains fast",4885
"LAP-EMB-0020","Emberline","Emberline Force 15 Gaming","Laptop",2025,996.25,"Keyboard Assembly","KB","Foxlink Corp",30.93,"WC-00774","Battery","2024-12-24",986,199.95,"Replaced","Battery drains fast",4886
"LAP-EMB-0020","Emberline","Emberline Force 15 Gaming","Laptop",2025,996.25,"RAM Module","RAM","Pegatron",50.21,"WC-00774","Battery","2024-12-24",986,199.95,"Replaced","Battery drains fast",4887
"LAP-EMB-0020","Emberline","Emberline Force 15 Gaming","Laptop",2025,996.25,"SSD Storage","SSD","Pegatron",104.94,"WC-00774","Battery","2024-12-24",986,199.95,"Replaced","Battery drains fast",4888
"LAP-EMB-0020","Emberline","Emberline Force 15 Gaming","Laptop",2025,996.25,"Battery","BAT","Luxshare ICT",66.08,"WC-00774","Battery","2024-12-24",986,199.95,"Replaced","Battery drains fast",4889
"LAP-EMB-0020","Emberline","Emberline Force 15 Gaming","Laptop",2025,996.25,"Display Panel","DSP","Luxshare ICT",99.33,"WC-00774","Battery","2024-12-24",986,199.95,"Replaced","Battery drains fast",4890
"LAP-EMB-0020","Emberline","Emberline Force 15 Gaming","Laptop",2025,996.25,"Motherboard","MB","Delta Electronics",112.57,"WC-00774","Battery","2024-12-24",986,199.95,"Replaced","Battery drains fast",4891
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Charging Port","CHG","Foxlink Corp",4.75,"WC-00775","Battery","2026-05-12",891,36.77,"Refunded","Cracked/damaged",4892
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Speaker Unit","SPK","Pegatron",3.52,"WC-00775","Battery","2026-05-12",891,36.77,"Refunded","Cracked/damaged",4893
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Battery","BAT","Foxlink Corp",18.52,"WC-00775","Battery","2026-05-12",891,36.77,"Refunded","Cracked/damaged",4894
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Touch Display","TDS","Wistron",38.43,"WC-00775","Battery","2026-05-12",891,36.77,"Refunded","Cracked/damaged",4895
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Logic Board","LB","Wistron",159.27,"WC-00775","Battery","2026-05-12",891,36.77,"Refunded","Cracked/damaged",4896
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"Webcam Module","CAM","Quanta Computer",6.04,"WC-00776","Keyboard Assembly","2024-06-01",25,71.62,"Pending","Overheating",4897
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"Cooling Fan","FAN","Luxshare ICT",12.39,"WC-00776","Keyboard Assembly","2024-06-01",25,71.62,"Pending","Overheating",4898
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"Keyboard Assembly","KB","Delta Electronics",37.75,"WC-00776","Keyboard Assembly","2024-06-01",25,71.62,"Pending","Overheating",4899
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"RAM Module","RAM","Quanta Computer",32.09,"WC-00776","Keyboard Assembly","2024-06-01",25,71.62,"Pending","Overheating",4900
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"SSD Storage","SSD","Wistron",64.90,"WC-00776","Keyboard Assembly","2024-06-01",25,71.62,"Pending","Overheating",4901
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"Battery","BAT","Luxshare ICT",64.24,"WC-00776","Keyboard Assembly","2024-06-01",25,71.62,"Pending","Overheating",4902
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"Display Panel","DSP","Quanta Computer",52.83,"WC-00776","Keyboard Assembly","2024-06-01",25,71.62,"Pending","Overheating",4903
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"Motherboard","MB","Foxlink Corp",163.94,"WC-00776","Keyboard Assembly","2024-06-01",25,71.62,"Pending","Overheating",4904
"TAB-ORB-0003","Orbital","Orbital Canvas 11","Tablet",2024,804.84,"Charging Port","CHG","Pegatron",11.99,"WC-00777","Touch Display","2025-08-04",372,252.44,"Refunded","Battery drains fast",4905
"TAB-ORB-0003","Orbital","Orbital Canvas 11","Tablet",2024,804.84,"Speaker Unit","SPK","Quanta Computer",2.52,"WC-00777","Touch Display","2025-08-04",372,252.44,"Refunded","Battery drains fast",4906
"TAB-ORB-0003","Orbital","Orbital Canvas 11","Tablet",2024,804.84,"Battery","BAT","Wistron",20.12,"WC-00777","Touch Display","2025-08-04",372,252.44,"Refunded","Battery drains fast",4907
"TAB-ORB-0003","Orbital","Orbital Canvas 11","Tablet",2024,804.84,"Touch Display","TDS","Luxshare ICT",95.61,"WC-00777","Touch Display","2025-08-04",372,252.44,"Refunded","Battery drains fast",4908
"TAB-ORB-0003","Orbital","Orbital Canvas 11","Tablet",2024,804.84,"Logic Board","LB","Delta Electronics",172.18,"WC-00777","Touch Display","2025-08-04",372,252.44,"Refunded","Battery drains fast",4909
"LAP-NIM-0012","Nimbus","Nimbus Force 15 Gaming","Laptop",2023,1352.13,"Webcam Module","CAM","Foxlink Corp",4.69,"WC-00778","Battery","2025-03-04",987,72.31,"Replaced","Not charging",4910
"LAP-NIM-0012","Nimbus","Nimbus Force 15 Gaming","Laptop",2023,1352.13,"Cooling Fan","FAN","Pegatron",9.22,"WC-00778","Battery","2025-03-04",987,72.31,"Replaced","Not charging",4911
"LAP-NIM-0012","Nimbus","Nimbus Force 15 Gaming","Laptop",2023,1352.13,"Keyboard Assembly","KB","Delta Electronics",17.36,"WC-00778","Battery","2025-03-04",987,72.31,"Replaced","Not charging",4912
"LAP-NIM-0012","Nimbus","Nimbus Force 15 Gaming","Laptop",2023,1352.13,"RAM Module","RAM","Delta Electronics",47.95,"WC-00778","Battery","2025-03-04",987,72.31,"Replaced","Not charging",4913
